"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPRY4",3762.00740166216,-0.435229357634754,0.0645359367635861,-6.74398450632438,1.5410097970206e-11,1.90818652367079e-10
"ZSCAN5A",196.470711626572,0.951101815188692,0.141111475489139,6.740074199436,1.58305767639047e-11,1.95914567239171e-10
"HYLS1",294.98044900008,0.806926235222311,0.11974269395605,6.73883481791783,1.59661784145803e-11,1.97481162152108e-10
"FANCB",273.831738278204,1.07548991526824,0.159697720614074,6.73453516514035,1.64454828132058e-11,2.0329475227047e-10
"THBS3",343.065903189961,-0.779124549069922,0.115714566634652,-6.73315876928326,1.66018730121801e-11,2.05112255122281e-10
"SNX4",1058.3124032318,0.541620504653977,0.0804600727939291,6.73154380609562,1.6787227438842e-11,2.0728535346552e-10
"MFAP2",1670.85829555473,-0.561937091719848,0.0835030450035728,-6.72954012270815,1.70200151173366e-11,2.10041369659301e-10
"FEM1B",4429.67262374695,-0.515185805723386,0.0765825332394723,-6.72719723324389,1.72962226012644e-11,2.13329817613004e-10
"BTD",652.246296438934,0.559063520378876,0.0831145271139086,6.72642364448129,1.73883826444365e-11,2.14345819823512e-10
"BICD2",4375.21251489518,0.357936375442564,0.0532320244130563,6.72407971309038,1.76705680771732e-11,2.17701796248864e-10
"MYZAP",46.5296210090996,-1.95489509968154,0.290747971123725,-6.72367580804082,1.77196449813028e-11,2.18183711813062e-10
"NPL",99.3449294403168,-1.27139012826958,0.189102502036242,-6.72328559685536,1.7767184744482e-11,2.18646169566224e-10
"TUBBP1",472.389736963551,0.675428703503484,0.100471075536232,6.72261842424399,1.78487564320798e-11,2.19526675825215e-10
"PPFIA4",162.863541767669,1.15684497926238,0.172111073560909,6.72150231433525,1.79860379367372e-11,2.21090999441205e-10
"DPH5",1056.838891227,-0.490793277449265,0.0730271325375924,-6.72069764202529,1.80856534934096e-11,2.22190824325932e-10
"ATPSCKMT",589.511852168387,0.798170631427107,0.118774697936898,6.72003924481588,1.81675623959621e-11,2.2307200352217e-10
"EEF1B2",12558.6200182376,-0.297100456079826,0.0442145729368953,-6.71951432175673,1.8233126390433e-11,2.23751615452345e-10
"PPP1R1AP2",30.3038993529702,8.19482358074753,1.21964091702432,6.71904612772527,1.82918002511893e-11,2.24345959967694e-10
"SOX9",2351.0635442967,0.41957308158252,0.0624482152932972,6.71873614981522,1.83307482203274e-11,2.24697839824439e-10
"SNRPD2",4853.99651769818,0.407376310728168,0.060634384443254,6.71856924859887,1.83517525713504e-11,2.24829496686482e-10
"PSMB2",7105.21448202775,0.31572834574912,0.0470049915752003,6.71691101665247,1.85617238003578e-11,2.27274767941217e-10
"TMCO1",3276.49237887389,0.362494680490673,0.0539710822216242,6.71646121532532,1.86190836546395e-11,2.27775982246994e-10
"TNRC6B",3148.30383457678,0.367330969542193,0.0546914259659868,6.71642699114557,1.86234551109047e-11,2.27775982246994e-10
"SULF2",3428.48987244234,0.44608985872185,0.0664342680617126,6.71475537756306,1.8838198074984e-11,2.30273844214578e-10
"RUSC1",1856.0188143756,0.43155135147623,0.0642891957169965,6.71265749498463,1.91111346191874e-11,2.33479868284049e-10
"CRY2",555.726348050983,-0.588591598193283,0.0877013055074537,-6.71132082684058,1.92870518935426e-11,2.35497698845067e-10
"MRPL51",3352.2306096173,0.41021728764165,0.0611373111094161,6.7097698638969,1.94931599861123e-11,2.37881710025509e-10
"TOM1L1",3672.88501380363,-0.512193981036221,0.076382759336364,-6.70562291132598,2.00549002709498e-11,2.44600551467236e-10
"MORC3",2805.4535313736,-0.633033823933401,0.0944343088084248,-6.70343047903927,2.03582574813364e-11,2.48162287216846e-10
"SLC46A3",50.9004135474795,1.86318695224508,0.278201673536221,6.69725285460045,2.12373974635029e-11,2.58734811700795e-10
"CTNNB1",26219.8482823993,0.252095597733747,0.0376534064257911,6.69516045594938,2.15435113048373e-11,2.62318296349339e-10
"TMCC3",2247.00437089814,-0.384649600103983,0.0574623088827256,-6.69394612891402,2.17231415609987e-11,2.64358564385375e-10
