"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EEF1A1P19",1749.69126473224,0.19982848057725,0.0538369673635474,3.71173359799148,0.000205844574448168,0.000868568666028963
"USP32P3",124.443556417248,0.686831191014123,0.185060165860915,3.71139400972072,0.000206120973308361,0.000869562648093276
"CACNB3",1090.98325226057,-0.27408642126053,0.0738699425789532,-3.71039169236638,0.000206938817249465,0.000872839978638265
"PMS1",961.47899503054,0.375939606981933,0.101332624254516,3.7099562924344,0.000207295031897403,0.000874169306789523
"AL121772.1",65.1252757952106,-0.943248080036561,0.254282840199875,-3.70944448825228,0.000207714491686793,0.000875764762415747
"CEBPB-AS1",23.2132296616679,-1.3998204621535,0.37746261164411,-3.70850097194081,0.000208489860416235,0.000878859870828213
"DBI",4962.23046965368,0.231934011500647,0.0625701953108543,3.70678100569094,0.000209910304155151,0.00088467243959788
"CLYBL",95.1967582133265,-0.691899314845617,0.186679848562587,-3.70634174054223,0.00021027452799984,0.00088603212273142
"MBTPS2",1513.29874759094,-0.311645852640047,0.0841163377893932,-3.7049384320598,0.000211442084842413,0.000890775596202578
"LXN",320.256640417861,0.458859814283509,0.123887407111321,3.70384549150499,0.000212355629038607,0.000894447285602486
"ZNF34",123.489259316681,-0.602656386706935,0.162768856562387,-3.70252884633336,0.000213461080932812,0.000898925683121447
"ZBTB10",1092.70470736184,-0.310768293543592,0.0839433688790017,-3.70211843643709,0.000213806763269064,0.00090020340659905
"GAS2L1",1289.11055510941,0.323992322979887,0.0875242337092957,3.70174418271401,0.000214122449967601,0.000901354357483697
"KCNK6",2569.24811032502,0.199462145640116,0.0539108383724766,3.69985241672571,0.000215724882119555,0.0009079203734423
"TMEM38A",93.2304244433838,0.640849699649732,0.173230826783224,3.69939756999297,0.000216111838510209,0.00090936923788054
"CLDND1",2478.40861655487,-0.304663692288954,0.0823580475555866,-3.69925831575019,0.000216230437938878,0.000909688543331952
"EXOC3",1213.2089272236,-0.272242760563376,0.0735952435323121,-3.69918961466372,0.000216288971481631,0.000909755073409603
"NDUFAF8",723.370221396557,-0.309308307890014,0.0836275362208438,-3.69864188122428,0.00021675617453824,0.000911540184235062
"LMBR1",2669.25025485457,-0.202729719041876,0.0548221548592705,-3.69795239830114,0.000217345633581438,0.000913838620483771
"POLK",1694.15955015691,-0.82003144389413,0.221873046631625,-3.69594890566237,0.000219067030219598,0.00092079931687166
"TMBIM4",240.391484683606,-0.553840305010479,0.149851607328762,-3.69592502131391,0.000219087628596389,0.00092079931687166
"ME1",1162.75878759109,-0.242065045930488,0.0655164305506021,-3.69472274200785,0.000220126852897193,0.000924984502624039
"NUP107",2944.55984942198,0.341263518620269,0.0923672544899278,3.69463746113058,0.000220200743351636,0.00092511245421512
"KDM4A",1318.39032634285,-0.229873466114162,0.0622238069554946,-3.6943009012383,0.000220492578429215,0.000926155808723581
"PRDX4",2478.22561533264,0.225740147371123,0.0611108750558186,3.69394395293689,0.000220802489286087,0.000927274662164565
"RNF19A",2382.36211134974,-0.314624085890106,0.085210761645115,-3.69230458472428,0.000222231086281488,0.000933090144607762
"ELOVL3",27.8889150427391,1.35048212550339,0.36582501301846,3.69160685421816,0.000222841739112157,0.00093546967792874
"INAVA",800.547680068134,-0.312508520491471,0.0846714116773019,-3.69083867034717,0.000223515874266271,0.000938114713909047
"COLGALT1",8332.87649518265,-0.210700307102843,0.0570910488708374,-3.69060143875671,0.000223724448191182,0.000938805093335844
"SNRNP48",1013.35794719636,-0.377181708069077,0.102204451258635,-3.69046263077715,0.000223846572826321,0.000939132508847388
"IFT46",846.071114080411,-0.244956678418505,0.0664086743012065,-3.68862473157448,0.000225469485684898,0.00094575500633161
"RILP",33.0299949594208,-1.1767460446789,0.319093681025629,-3.68777608160902,0.000226222587172075,0.000948727100515265
"ALG10B",854.093870014998,0.447875351123193,0.12149473217028,3.68637671051842,0.00022746956351267,0.00095376881759516
"MT-CO1",513476.055897486,0.141530219838498,0.0384026278362517,3.68543060235308,0.000228316290586363,0.000957130654395116
"SPRY3",164.542088234943,-0.485255281497537,0.131679273621458,-3.68513030298538,0.000228585663801695,0.000958071304137157
"IPO8",3337.67760910619,-0.191182706708362,0.0518836784649064,-3.68483331107057,0.00022885236353443,0.000959000380525229
"ZCCHC9",1634.70554400649,-0.283457862544808,0.0769426687618145,-3.68401391719706,0.000229589697168779,0.000961900883514915
"AL050343.2",10.1737005368263,2.54881015851906,0.691870573796271,3.68394068927346,0.000229655699915746,0.000961988156059347
"CTSK",65.2877921670476,0.771960408827174,0.209569244009413,3.68355773041058,0.000230001163576323,0.000963245777683652
"RPUSD1",967.195028874292,0.290214758572354,0.0787901717930311,3.68338781307269,0.000230154600595217,0.000963698854556773
